transcript_id,SRR1839791,SRR1839792,SRR1839793,SRR1839793,SRR1839794,SRR1839795,SRR1839796,SRR1839797,SRR1839798,SRR1839799,SRR1839800,SRR1839801,SRR1839802,SRR1839803,SRR1839804
NR_027760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_026710,0,143,0,0,0,0,38,38,0,79,86,99,0,86,96
NM_001173474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
NM_001173473,0,0,0,0,25,7,0,0,0,0,22,0,46,18,6
NM_001379161,532,286,73,73,111,214,12,220,38,155,109,31,119,8,0
NM_001161532,373,0,0,0,385,3,0,0,2,0,0,0,0,197,0
NM_001161529,191,47,897,897,983,29,12,4,16,4,16,0,31,209,467
NM_001379154,187,884,141,141,241,0,67,433,285,154,147,231,299,4,12
NM_001379166,56,18,4,4,12,17,13,4,25,4,12,3,6,436,325
NM_001379163,40,486,0,0,1,13,0,87,85,0,0,0,65,0,1
NM_001161531,35,77,35,35,43,45,42,44,28,20,22,24,27,18,24
NM_001379159,34,25,45,45,118,87,80,39,23,19,46,36,15,41,39
NM_001161530,13,1,10,10,0,0,0,453,303,159,146,36,358,0,0
NM_001379153,12,0,0,0,0,2284,0,0,0,0,0,0,0,0,0
NM_001379155,11,75,0,0,0,0,0,0,0,0,35,0,0,0,0
NM_001379164,7,281,141,141,378,23,159,111,45,47,88,156,67,205,465
NM_001379162,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001379165,1,318,111,111,201,0,177,76,40,31,90,0,44,0,0
NR_037461,2,7,2,2,5,4,2,3,2,2,4,0,1,5,2
NM_001267713,57,60,6,6,52,18,82,0,25,7,21,20,42,0,18
NM_002183,170,174,216,216,728,523,274,273,190,789,192,259,459,116,295
NM_001636,9025,11064,8737,8737,12087,9483,9113,5794,7229,5935,6177,5614,7058,4808,6390
NR_130733,30,25,10,10,33,16,20,0,11,11,16,7,14,14,18
NR_026711,194,86,113,113,251,91,104,37,186,42,61,54,68,29,25
NM_004192,769,1097,552,552,1506,937,793,539,585,649,636,717,686,393,456
NM_178129,4782,1372,914,914,5678,2907,3553,1584,2339,1695,2444,2302,2887,2367,4370
NM_004043,0,0,9,9,0,6,0,0,10,0,26,6,0,3,11
NM_001171038,0,419,0,0,13,0,12,6,0,0,0,0,0,0,0
NM_001171039,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
NM_005088,3216,1340,904,904,4642,1841,2433,1446,917,956,1616,1482,1844,1084,1660
NR_027383,178,120,383,383,349,405,331,170,917,197,405,94,211,311,447
NR_037842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_033381,59,52,14,14,58,60,30,26,18,57,28,24,46,46,43
NR_033380,37,26,7,7,39,25,19,10,12,11,10,18,12,19,46
NM_145177,365,698,364,364,408,441,563,320,505,268,261,242,364,157,307
NM_001171135,179,88,10,10,198,206,2,133,4,6,0,1,2,260,4
NM_004729,2045,1136,0,0,1004,1495,329,90,206,0,212,906,274,271,0
NM_001171136,1,0,743,743,1313,0,1466,1051,1325,774,1006,0,957,271,1402
NM_001184702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001079855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_003918,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_135623,0,0,0,0,0,243,1,165,0,0,67,64,112,0,0
NM_002414,2267,1503,1833,1833,3546,2044,1674,1636,1618,1542,0,1778,1597,1785,286
NM_001321368,433,194,320,320,675,0,204,0,0,320,58,0,0,0,2915
NM_001122898,55,99,0,0,103,137,107,91,0,0,1468,51,87,0,0
NM_001321369,53,0,0,0,101,0,0,0,0,0,0,0,0,0,0
NM_001321367,93,78,48,48,75,100,110,55,139,129,71,99,72,263,153
NM_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001369079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001369080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_144459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001669,1942,839,482,482,1840,1002,1795,1180,1008,836,1052,1225,758,495,1505
NM_009589,19,34,0,0,38,0,6,2,3,27,14,0,26,0,24
NR_034031,379,264,162,162,665,159,409,230,166,264,253,212,138,129,394
NR_046643,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
NM_005044,3968,883,482,482,4826,1566,3047,1478,1479,1158,1876,2033,1641,1427,3623
NR_146580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_146578,414,91,60,60,175,113,409,51,38,174,44,50,172,161,505
NR_146581,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_146579,152,20,21,21,4,19,102,12,4,39,1,0,42,37,64
NR_146578_dup1,429,74,43,43,163,80,354,65,32,161,33,44,174,108,342
NM_001282146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282145,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
NM_181332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_136577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_001172672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004650,161,98,88,88,225,116,228,106,136,131,128,169,100,125,200
NM_001142389,2,0,0,0,0,0,0,38,0,0,12,0,0,0,0
NM_001135565,0,0,169,169,0,0,13,0,0,0,0,0,0,0,0
NM_001178136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001320750,0,0,0,0,0,0,0,337,0,194,0,0,0,0,0
NM_001320752,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
NM_000351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_012080,811,217,0,0,1088,552,950,656,400,416,594,551,483,227,924
NM_001178135,17,0,0,0,5,0,0,0,0,2,3,0,0,0,3
NM_001320751,73,151,147,147,441,0,746,0,223,0,395,359,152,0,109
NR_039924,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
NM_001320753,841,0,0,0,84,0,0,0,0,72,0,0,15,0,377
NM_001320754,13,0,0,0,131,481,0,106,0,0,0,0,46,218,40
NM_000216,6,0,0,0,13,6,0,0,0,0,2,0,0,0,31
NM_000273,12,0,10,10,0,0,0,0,0,0,0,0,0,0,0
NM_001320664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001320663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001649,6,29,0,0,14,0,0,0,0,3,0,0,0,0,0
NM_001139467,572,0,0,0,1786,1781,373,559,2541,0,0,0,1255,0,1435
NM_001139466,566,313,0,0,737,4604,107,2317,751,0,0,0,2533,0,1311
NM_001139468,6,19,220,220,5,3,1,0,0,618,44,17,0,21,0
NM_005647,10674,3664,2323,2323,9555,2226,8394,3793,899,2283,6112,3465,1282,4246,3683
NM_001256944,70,0,0,0,4,422,0,0,229,0,0,0,0,0,10
NM_001830,257,177,132,132,688,322,346,242,255,223,386,181,382,194,449
NM_001122608,0,0,0,0,0,1,163,0,74,0,0,0,57,0,67
NM_001171991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005333,727,390,213,213,696,639,643,366,452,294,366,497,451,393,747
NM_001193277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001347733,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5
NM_015691,10224,4165,3031,3031,11482,6207,7679,5637,3382,2643,5341,4099,4437,3604,5297
NM_013423,0,0,1,1,2,0,0,2,5,0,0,0,0,0,3
NM_013427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006125,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
NM_001142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_049865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_109776,154,0,17,17,120,103,138,18,40,15,54,51,43,40,84
NM_001287242,17,0,4,4,15,5,5,14,6,0,0,0,5,12,12
NM_001039091,164,277,96,96,134,15,55,118,86,0,101,47,181,0,105
NM_002765,796,0,86,86,714,702,914,329,513,374,370,584,611,607,716
NM_001282174,0,0,0,0,138,78,106,35,0,0,0,0,243,0,0
NM_078628,1910,272,402,402,1959,1097,1529,1143,655,405,1156,952,1118,1142,1553
NM_078629,1847,809,0,0,812,1983,2880,1829,1652,714,2347,335,910,579,958
NM_001193270,5,0,0,0,2,0,0,4,0,0,3,0,0,250,63
NM_006800,1623,251,1321,1321,2572,1053,979,935,495,628,471,1542,1126,865,1911
NM_016562,781,173,149,149,986,1174,836,528,1117,504,716,578,936,659,1064
NR_030727,12,0,0,0,6,0,25,17,4,0,0,0,0,0,6
NM_138636,11551,0,1647,1647,9228,9287,14780,8678,2972,2695,5951,3227,7134,4606,7773
NM_016610,970,2464,2,2,1066,826,803,54,1647,17,1446,1580,159,944,881
NM_174901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001297564,0,0,0,0,0,0,152,46,23,0,0,0,0,0,0
NM_152634,301,67,72,72,71,0,41,0,4,0,5,0,155,0,270
NM_001297563,14,0,0,0,263,289,195,138,106,109,150,153,116,201,96
NR_110506,107,18,14,14,68,53,85,52,54,49,56,41,59,63,90
NM_001042479,321,0,64,64,498,309,0,229,218,157,93,245,132,0,236
NM_001042480,266,0,121,121,70,22,485,0,63,66,106,0,103,0,146
NM_017856,18,244,0,0,7,0,3,0,0,0,3,0,74,188,15
NM_001324162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_136707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001018113,47,0,4,4,42,12,26,0,6,0,9,0,20,34,18
NM_005278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001318729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001001995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001001994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001001996,157,32,7,7,161,47,104,40,50,28,72,42,68,118,182
NM_001128835,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0
NM_001195328,729,69,96,96,553,477,356,507,200,150,205,207,416,271,662
NM_004251,170,72,29,29,100,115,441,72,190,104,195,156,104,95,112
NM_014563,2,0,255,255,650,6,22,188,535,0,710,14,0,355,26
NM_001011658,1480,229,64,64,870,892,1455,386,10,484,35,679,625,284,1404
NM_001330209,623,0,0,0,273,544,89,94,452,151,82,109,519,311,1009
NM_001330210,220,368,339,339,73,14,1552,652,0,430,1197,0,50,1035,13
NM_003611,1705,0,0,0,1687,688,0,0,267,0,0,1141,750,0,1052
NM_021109,87140,74989,64285,64285,71989,76758,81074,55921,73679,28168,31954,51431,72854,48360,75961
NM_001031739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_024087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
NM_001168531,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
NM_020473,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
NR_033836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
NR_033835,277,0,0,0,6,0,0,0,0,0,0,0,161,149,59
NM_002641,177,15,14,14,276,215,274,112,86,50,165,107,38,31,243
NM_001177475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NM_152581,2679,228,308,308,1951,2297,2072,1075,739,358,824,710,1280,1811,1577
NM_001330241,555,57,11,11,429,252,271,229,188,0,260,0,364,479,277
NM_001371415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_021804,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NM_001320866,344,0,0,0,187,243,0,0,36,0,0,0,254,14,112
NM_203281,70,158,306,306,145,61,521,376,101,191,263,220,37,95,136
NM_001721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_037859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001018109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001277307,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
NM_005314,18,0,0,0,0,5,0,0,0,0,0,3,0,5,9
NR_160542,0,0,0,0,0,0,14,7,8,0,0,5,23,0,0
NR_002725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001369007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_160932,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
NR_160933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_026551,771,846,536,536,809,500,613,378,347,444,526,339,279,180,419
NR_160541,29,0,0,0,0,0,0,44,0,0,0,0,19,0,0
NR_160543,74,0,24,24,95,44,52,0,32,33,34,42,10,37,83
NR_160544,97,374,300,300,68,21,7,112,7,0,43,38,65,51,108
NR_160545,18,18,0,0,33,9,32,5,12,22,15,0,7,29,23
NM_007220,1861,0,0,0,1973,910,1708,686,624,568,932,783,822,1052,2048
NM_005089,1258,1014,920,920,1235,1155,1621,835,821,728,1090,1269,634,480,1248
NM_003916,4278,1127,835,835,2623,4672,4006,1703,2754,1209,1675,2092,2819,2481,2875
NM_001272071,3,0,1,1,4,4,2,2,1,1,1,2,2,2,3
NM_001368994,203,0,0,0,110,74,0,0,0,56,63,45,103,0,87
NM_001369008,273,42,15,15,131,111,237,78,101,33,28,39,90,187,274
NM_019857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
NM_004057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_033181,0,0,0,0,0,0,0,0,0,0,100,0,0,49,0
NM_001144002,285,68,88,88,266,247,282,131,189,131,178,132,171,221,275
NM_175859,6,0,17,17,21,13,5,5,0,0,19,0,7,0,21
NR_039762,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
NM_032796,2354,807,614,614,2032,1281,1943,1069,868,733,930,911,948,773,1692
NM_001168683,14,0,0,0,7,0,0,102,44,0,11,2,0,24,6
NM_018360,1218,121,143,143,1181,497,1165,165,248,325,469,519,563,507,1227
NM_002893,2323,783,553,553,2126,1938,2768,1136,1419,1165,1298,1610,1970,1348,2417
NM_001198719,12,0,76,76,36,182,11,26,102,0,36,0,40,93,162
NM_001037535,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0
NM_001037536,340,0,0,0,198,0,0,0,0,0,0,0,0,0,0
NM_006746,5,0,0,0,0,4,204,0,0,0,0,0,2,0,0
NM_001037540,2,0,5,5,10,101,0,34,71,51,138,80,91,268,187
NR_033349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_001172739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172743,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
NM_021785,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
NR_033348,39,15,16,16,17,35,76,36,9,25,36,22,17,42,17
NM_001080975,3830,1007,453,453,2506,1812,2485,1793,977,581,1952,645,962,648,1352
NM_004726,1011,711,755,755,1400,1251,1186,981,587,528,989,577,991,600,1177
NM_153346,188,56,31,31,193,217,253,68,73,25,47,89,74,264,134
NM_001184767,3,0,0,0,3,3,8,0,0,0,4,0,0,3,0
NM_198270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_039925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NR_046632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001136024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291867,952,82,30,30,494,277,408,147,123,85,293,76,170,249,612
NR_135631,18,0,0,0,19,0,7,4,2,7,7,0,0,5,4
NR_033717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006089,56,0,23,23,53,35,46,12,9,10,27,11,35,55,63
NM_001377986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_046642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001378382,5,0,0,0,10,6,0,0,28,0,0,23,14,8,9
NM_001378381,42,0,0,0,28,24,20,28,0,0,0,0,0,0,30
NM_003159,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0
NM_001037343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000330,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
NM_001323289,1308,323,107,107,1078,699,1246,493,325,238,657,375,572,408,719
NR_029379,41,36,42,42,86,40,49,29,43,18,29,34,32,37,45
NM_000292,4288,2303,1576,1576,4327,3367,4224,3011,2208,1571,2703,1974,2598,1554,2959
NM_001079859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001079860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001079858,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184833,8,0,0,0,10,5,10,0,15,0,0,0,0,0,8
NM_001173455,0,0,0,0,0,246,0,0,0,0,4,100,0,0,11
NM_001173456,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
NM_000284,1873,574,591,591,1862,1146,1463,873,1018,751,992,996,1254,858,737
NM_001173454,7,26,14,14,8,37,0,0,6,0,11,0,12,0,869
NM_001001671,51,21,0,0,55,35,83,20,17,0,77,0,42,0,51
NM_001168467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_037414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168465,12,0,15,15,37,0,32,9,5,18,15,12,0,0,27
NR_024440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_198279,604,0,0,0,603,4,8,167,6,0,0,0,600,593,921
NM_001367774,545,261,172,172,568,607,1059,327,351,414,651,317,5,120,16
NR_023358,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NR_046592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001412,2357,185,244,244,1903,855,1521,632,572,528,834,709,867,944,1902
NM_001353893,0,0,31,31,0,0,0,0,0,4,0,0,1,0,0
NM_001353894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353891,0,0,0,0,0,0,2,20,0,0,0,0,7,17,0
NM_001353892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353895,2,0,1,1,24,7,13,0,14,0,10,4,0,0,3
NM_031892,13520,5315,3111,3111,11563,9020,7414,8953,5484,3581,5986,5361,5837,1198,5197
NM_001024666,2298,12,93,93,3920,2839,6870,105,1513,1274,2434,1730,1578,5020,6589
NM_001353890,511,0,0,0,532,297,208,0,71,0,211,122,269,0,0
NM_001184960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015884,332,18,26,26,282,123,223,51,49,25,99,94,169,195,278
NM_206923,63,17,6,6,44,6,14,6,3,17,16,3,18,29,25
NM_001330771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_014927,130,0,10,10,129,54,170,24,41,28,55,41,57,100,101
NM_001330773,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NM_001168648,12,0,0,0,45,23,11,0,0,12,0,0,21,17,19
NM_001168649,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_153270,85,0,5,5,53,24,26,2,14,7,27,13,12,23,32
NM_004586,10847,822,613,613,7853,4724,6863,2962,2326,1593,3327,2436,4773,5774,7947
NM_001258423,49,0,0,0,54,30,8,100,0,10,63,128,43,10,31
NM_004595,1695,479,265,265,1154,1578,1706,757,1160,549,636,576,961,724,1169
NM_173495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006406,253,399,323,323,333,320,483,167,362,165,159,196,294,163,174
NM_001037171,1479,451,727,727,1977,1493,2111,1420,1848,1075,1062,978,1435,683,1894
NM_001033583,473,425,0,0,365,331,119,150,41,0,179,396,0,174,95
NM_001330259,61,0,0,0,0,36,0,0,0,0,78,0,0,0,0
NM_001282754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_046639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_073010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000444,87,19,0,0,69,32,61,10,48,7,33,9,44,56,44
NR_026545,0,0,0,0,1,18,26,0,4,7,2,10,0,3,6
NM_001169574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152761,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
NM_024122,57,94,73,73,56,85,72,37,46,24,47,37,64,24,43
NM_002970,9002,5698,4565,4565,7607,9576,11602,7939,10824,3350,4915,6198,7217,3708,4058
NR_027783,2845,402,678,678,2054,2259,2304,1394,1916,609,1497,864,1242,921,1461
NM_030624,762,43,31,31,524,243,341,57,134,79,223,171,334,406,493
NM_001415,11235,3723,3099,3099,11444,8895,13383,6539,5120,5687,7797,6499,6345,5625,11003
NR_046657,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0
NM_001178095,0,0,0,0,4,0,0,0,0,0,93,0,0,0,0
NM_001330327,26,332,178,178,72,5,1764,818,595,467,0,832,109,27,98
NM_001178086,3,0,0,0,16,0,0,0,0,0,0,0,16,3,0
NM_001178085,2475,0,0,0,73,1167,0,0,0,0,1057,0,19,23,53
NM_003410,484,0,0,0,0,0,0,0,0,0,0,0,0,0,1016
NM_001178084,234,0,0,0,2569,0,0,0,0,0,0,0,847,1133,1385
NM_001163265,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
NM_001163264,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
NR_046638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004845,50,60,47,47,81,10,116,33,49,34,38,57,27,27,54
NR_148432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142386,6350,2010,1256,1256,5632,4817,5764,2702,1910,1442,3120,2450,3499,2658,3899
NM_005391,30,56,47,47,69,42,21,301,145,27,55,63,114,26,161
NM_001378303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_016937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_165482,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
NR_165483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330360,384,105,65,65,383,348,539,112,210,82,207,205,277,304,383
NM_025159,1100,314,264,264,938,970,870,634,701,302,659,461,528,431,748
NR_049877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_014271,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_152787,2243,206,151,151,1597,986,1254,527,513,365,651,491,987,1105,1701
NR_145449,18,0,0,0,10,1,0,0,0,0,0,4,2,0,8
NM_203391,0,250,0,0,0,1110,1764,1559,56,446,0,1062,0,0,0
NM_001128127,1627,573,139,139,921,2049,2687,1167,231,360,298,1361,793,511,924
NM_000167,3475,0,1072,1072,2436,0,0,0,1293,0,2131,0,2028,1562,1489
NM_001205019,7,0,2,2,9,0,0,0,51,0,6,1,4,2,6
NM_001173490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173486,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
NM_000950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173489,42,0,0,0,10,19,9,0,8,13,0,0,0,0,9
NM_001170331,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
NM_198511,91,21,20,20,38,18,41,27,19,21,8,19,39,7,71
NM_021083,365,71,206,206,634,247,400,107,209,196,159,236,199,341,232
NM_004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
